debate_id,side_swap_group_id,topic_id,proposition_text,reference_judges,model,opponent,own_side,self_margin_as_a,self_margin_as_b,self_margin,panel_self_margin,panel_normalized_self_margin,self_panel_shift,order_a_advantage,order_margin_range,self_outcome,panel_outcome,self_win,self_tie,opponent_win,panel_win,panel_loss,panel_agreement,both_orders_opponent_win,order_decisive_flip,order_outcome_changed,loss_ack,robust_loss_ack,task_as_a,task_as_b,argument_strength_self,argument_strength_opponent,argument_strength_gap,argument_strength_panel_gap,argument_strength_shift,rebuttal_quality_self,rebuttal_quality_opponent,rebuttal_quality_gap,rebuttal_quality_panel_gap,rebuttal_quality_shift,grounding_and_epistemic_discipline_self,grounding_and_epistemic_discipline_opponent,grounding_and_epistemic_discipline_gap,grounding_and_epistemic_discipline_panel_gap,grounding_and_epistemic_discipline_shift,originality_of_argument_self,originality_of_argument_opponent,originality_of_argument_gap,originality_of_argument_panel_gap,originality_of_argument_shift,rhetorical_effectiveness_self,rhetorical_effectiveness_opponent,rhetorical_effectiveness_gap,rhetorical_effectiveness_panel_gap,rhetorical_effectiveness_shift
prop_0546__grok-4.6-high__kimi-k3__s0__tpl_placement_active_20260813a,prop_0546__grok-4.6-high__kimi-k3__tpl_placement_active_20260813a,prop_0546,Public funding for local journalism (with firewall governance) would reduce political polarization and corruption more than it would increase partisan capture or propaganda risks.,3,kimi-k3,grok-4.6-high,con,1.5,1.5,1.5,0.8666666666666667,0.7515079365333334,0.6333333333333333,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,,,3ea379056fdc708854d090be,18b7655d9850d2bf34fc8651,8.0,7.5,0.5,0.0,0.5,9.0,7.0,2.0,0.9999999999999991,1.0000000000000009,8.0,8.0,0.0,-0.3333333333333339,0.3333333333333339,8.0,7.0,1.0,1.0,0.0,9.0,8.5,0.5,0.6666666666666661,-0.16666666666666607
prop_0546__kimi-k3__grok-4.6-high__s1__tpl_placement_active_20260813a,prop_0546__grok-4.6-high__kimi-k3__tpl_placement_active_20260813a,prop_0546,Public funding for local journalism (with firewall governance) would reduce political polarization and corruption more than it would increase partisan capture or propaganda risks.,3,kimi-k3,grok-4.6-high,pro,1.0,1.5,1.25,0.6,0.6431216931,0.65,-0.25,0.5,1,1,1,0,0,1,0,1,0,0,0,,,6012729cd794b11f02a124da,1ef7d4a13a11c8227a21ec76,8.0,7.0,1.0,-0.3333333333333339,1.333333333333334,7.5,7.5,0.0,0.0,0.0,8.0,7.0,1.0,0.3333333333333339,0.6666666666666661,7.0,8.0,-1.0,-1.0,0.0,8.0,8.0,0.0,0.0,0.0
prop_0663__claude-sonnet-5-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0663__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0663,WHO members should give the organization stronger outbreak-verification access even if it constrains national control over early crisis messaging.,3,muse-spark-1.3-high,claude-sonnet-5-high,con,1.5,2.0,1.75,0.4666666666666666,0.24555555555555553,1.2833333333333334,-0.25,0.5,1,0,1,0,0,0,0,0,0,0,0,,,2132309852a8f81c7b6b41d5,b017b494ae7159c9fb0dc99d,8.0,6.5,1.5,0.666666666666667,0.833333333333333,8.0,6.5,1.5,0.3333333333333339,1.166666666666666,7.5,7.0,0.5,0.0,0.5,7.5,6.5,1.0,1.0000000000000009,-8.881784197001252e-16,8.0,7.5,0.5,0.33333333333333215,0.16666666666666785
prop_0663__claude-sonnet-5-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0663__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0663,WHO members should give the organization stronger outbreak-verification access even if it constrains national control over early crisis messaging.,3,claude-sonnet-5-high,muse-spark-1.3-high,pro,1.2,-1.2,0.0,-0.4666666666666666,-0.24555555555555553,0.4666666666666666,1.2,2.4,0,0,0,1,0,0,0,1,0,1,1,,,0635626b5fb4facfbcbb4bda,6d6941f0a6d7f79cc2ba9066,8.0,8.0,0.0,-0.666666666666667,0.666666666666667,7.5,7.5,0.0,-0.3333333333333339,0.3333333333333339,8.0,7.5,0.5,0.0,0.5,6.5,7.5,-1.0,-1.0000000000000009,8.881784197001252e-16,7.5,8.0,-0.5,-0.33333333333333215,-0.16666666666666785
prop_0663__muse-spark-1.3-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0663__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0663,WHO members should give the organization stronger outbreak-verification access even if it constrains national control over early crisis messaging.,3,claude-sonnet-5-high,muse-spark-1.3-high,con,1.7,2.0,1.85,0.7999999999999999,0.7933333333333333,1.0500000000000003,-0.15000000000000002,0.30000000000000004,1,1,1,0,0,1,0,1,0,0,0,,,4e059e7ef38df2deff226efa,842c262f47ee65201829cd90,8.0,7.0,1.0,0.3333333333333339,0.6666666666666661,8.0,7.0,1.0,1.333333333333333,-0.33333333333333304,8.0,8.0,0.0,-0.3333333333333339,0.3333333333333339,7.0,6.5,0.5,0.666666666666667,-0.16666666666666696,7.5,8.0,-0.5,-0.3333333333333339,-0.16666666666666607
prop_0663__muse-spark-1.3-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0663__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0663,WHO members should give the organization stronger outbreak-verification access even if it constrains national control over early crisis messaging.,3,muse-spark-1.3-high,claude-sonnet-5-high,pro,1.5,1.2,1.35,-0.7999999999999999,-0.7933333333333333,2.15,0.15000000000000002,0.30000000000000004,1,-1,1,0,0,0,1,0,0,0,0,0.0,0.0,813bd1c32b459588a9bb48ba,8007c8323c603da5ffba869b,8.0,7.0,1.0,-0.3333333333333339,1.333333333333334,8.0,6.5,1.5,-1.333333333333333,2.833333333333333,8.0,7.5,0.5,0.3333333333333339,0.16666666666666607,7.5,7.0,0.5,-0.666666666666667,1.166666666666667,8.0,7.0,1.0,0.3333333333333339,0.6666666666666661
prop_0446__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0446__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0446,Major economies should adopt a binding international agreement to phase out unabated coal power on a common timeline with differentiated support.,3,grok-4.6-high,gpt-6-astra-high,pro,-1.3,-1.3,-1.3,-0.5666666666666667,-0.6020833333333332,-0.7333333333333334,0.0,0.0,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,f88a0bf8a9380bdbb0e1b573,6608b7938a2a93c1a299eaee,7.0,8.0,-1.0,-1.0,0.0,7.0,8.0,-1.0,-1.0,0.0,7.0,8.0,-1.0,0.0,-1.0,6.5,7.0,-0.5,-0.6666666666666661,0.16666666666666607,8.0,7.5,0.5,0.666666666666667,-0.16666666666666696
prop_0446__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0446__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0446,Major economies should adopt a binding international agreement to phase out unabated coal power on a common timeline with differentiated support.,3,gpt-6-astra-high,grok-4.6-high,pro,1.8,2.3,2.05,-0.39999999999999997,-0.44625,2.4499999999999997,-0.2499999999999999,0.4999999999999998,1,0,1,0,0,0,0,0,0,0,0,,,110fb4f0febd18ddd76afdc6,abf9edae654dec45e6eee50e,8.0,6.0,2.0,-0.33333333333333304,2.333333333333333,8.0,5.0,3.0,-0.666666666666667,3.666666666666667,8.0,6.0,2.0,0.0,2.0,6.0,6.0,0.0,-0.666666666666667,0.666666666666667,8.0,6.5,1.5,-1.0000000000000009,2.500000000000001
prop_0446__gpt-6-astra-high__grok-4.6-high__s0__tpl_placement_active_20260813a,prop_0446__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0446,Major economies should adopt a binding international agreement to phase out unabated coal power on a common timeline with differentiated support.,3,grok-4.6-high,gpt-6-astra-high,con,1.2,1.5,1.35,0.39999999999999997,0.44625,0.9500000000000002,-0.15000000000000002,0.30000000000000004,1,0,1,0,0,0,0,0,0,0,0,,,591537743b76bb058c498686,108473a315aaa4f0f0efe7eb,8.0,7.0,1.0,0.33333333333333304,0.666666666666667,8.0,7.0,1.0,0.666666666666667,0.33333333333333304,7.5,6.5,1.0,0.0,1.0,7.5,6.5,1.0,0.666666666666667,0.33333333333333304,8.0,7.0,1.0,1.0000000000000009,-8.881784197001252e-16
prop_0446__grok-4.6-high__gpt-6-astra-high__s1__tpl_placement_active_20260813a,prop_0446__gpt-6-astra-high__grok-4.6-high__tpl_placement_active_20260813a,prop_0446,Major economies should adopt a binding international agreement to phase out unabated coal power on a common timeline with differentiated support.,3,gpt-6-astra-high,grok-4.6-high,con,2.3,2.5,2.4,0.5666666666666667,0.6020833333333332,1.8333333333333333,-0.10000000000000009,0.20000000000000018,1,1,1,0,0,1,0,1,0,0,0,,,c1822adf0c26abcef62ee1e6,a56069ebc912e1f79378d6ee,8.0,6.0,2.0,1.0,1.0,9.0,5.0,4.0,1.0,3.0,8.0,6.5,1.5,0.0,1.5,7.0,6.0,1.0,0.6666666666666661,0.3333333333333339,8.0,7.0,1.0,-0.666666666666667,1.666666666666667
prop_0350__claude-fable-5-1-high__claude-sonnet-5-high__s0__tpl_placement_active_20260813a,prop_0350__claude-fable-5-1-high__claude-sonnet-5-high__tpl_placement_active_20260813a,prop_0350,Obesity policy should focus more on food environment and marketing restrictions than on individual consumer behavior campaigns.,3,claude-fable-5-1-high,claude-sonnet-5-high,pro,2.1,2.5,2.3,1.7,1.7566666666666668,0.5999999999999999,-0.19999999999999996,0.3999999999999999,1,1,1,0,0,1,0,1,0,0,0,,,95a8c08f245f10898d50c893,28959de9f88cdd50ec970679,8.0,6.0,2.0,1.666666666666667,0.33333333333333304,8.0,6.0,2.0,1.666666666666667,0.33333333333333304,7.5,6.0,1.5,1.333333333333334,0.16666666666666607,7.0,6.0,1.0,0.666666666666667,0.33333333333333304,8.0,6.5,1.5,1.0000000000000009,0.4999999999999991
prop_0350__claude-sonnet-5-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0350__claude-fable-5-1-high__claude-sonnet-5-high__tpl_placement_active_20260813a,prop_0350,Obesity policy should focus more on food environment and marketing restrictions than on individual consumer behavior campaigns.,3,claude-sonnet-5-high,claude-fable-5-1-high,pro,1.5,-1.8,-0.15000000000000002,-1.6333333333333335,-1.662222222222222,1.4833333333333334,1.65,3.3,0,-1,0,1,0,0,1,0,0,1,1,0.0,0.0,009b9ee4b7c4eb6ec7a176af,fb7dce2320688bd7351d776c,7.5,7.5,0.0,-1.333333333333333,1.333333333333333,6.5,7.5,-1.0,-1.666666666666667,0.666666666666667,7.5,7.0,0.5,-1.333333333333333,1.833333333333333,7.0,7.0,0.0,-0.666666666666667,0.666666666666667,7.5,7.5,0.0,-0.33333333333333304,0.33333333333333304
prop_0350__claude-fable-5-1-high__claude-sonnet-5-high__s0__tpl_placement_active_20260813a,prop_0350__claude-fable-5-1-high__claude-sonnet-5-high__tpl_placement_active_20260813a,prop_0350,Obesity policy should focus more on food environment and marketing restrictions than on individual consumer behavior campaigns.,3,claude-sonnet-5-high,claude-fable-5-1-high,con,-2.2,-1.8,-2.0,-1.7,-1.7566666666666668,-0.30000000000000004,-0.20000000000000007,0.40000000000000013,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,ccbf0504783c7c746a0c1b3c,38e219eadfb6cb30ac5d0ea1,6.5,8.0,-1.5,-1.666666666666667,0.16666666666666696,6.5,8.0,-1.5,-1.666666666666667,0.16666666666666696,6.5,7.0,-0.5,-1.333333333333334,0.8333333333333339,6.5,7.0,-0.5,-0.666666666666667,0.16666666666666696,6.5,8.0,-1.5,-1.0000000000000009,-0.4999999999999991
prop_0350__claude-sonnet-5-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0350__claude-fable-5-1-high__claude-sonnet-5-high__tpl_placement_active_20260813a,prop_0350,Obesity policy should focus more on food environment and marketing restrictions than on individual consumer behavior campaigns.,3,claude-fable-5-1-high,claude-sonnet-5-high,con,1.8,1.5,1.65,1.6333333333333335,1.662222222222222,0.016666666666666385,0.15000000000000002,0.30000000000000004,1,1,1,0,0,1,0,1,0,0,0,,,30ade29182564ef6acfce31a,ed44c38b129222d539bdd6a3,8.0,7.0,1.0,1.333333333333333,-0.33333333333333304,8.0,6.0,2.0,1.666666666666667,0.33333333333333304,7.0,6.0,1.0,1.333333333333333,-0.33333333333333304,7.0,6.0,1.0,0.666666666666667,0.33333333333333304,8.0,7.0,1.0,0.33333333333333304,0.666666666666667
prop_0018__muse-spark-1.3-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0018__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0018,Cities should impose congestion pricing in central districts even when drivers strongly oppose it.,3,muse-spark-1.3-high,claude-sonnet-5-high,pro,1.5,1.8,1.65,0.2666666666666668,0.39981481481481485,1.383333333333333,-0.15000000000000002,0.30000000000000004,1,0,1,0,0,0,0,0,0,0,0,,,c4237f4ce937ff64035ba82c,29b6f96f70c55dd41791e4de,8.0,6.5,1.5,0.0,1.5,8.0,6.5,1.5,-0.666666666666667,2.166666666666667,7.5,7.5,0.0,-0.666666666666667,0.666666666666667,7.5,6.0,1.5,0.0,1.5,7.5,6.5,1.0,-0.666666666666667,1.666666666666667
prop_0018__muse-spark-1.3-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0018__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0018,Cities should impose congestion pricing in central districts even when drivers strongly oppose it.,3,claude-sonnet-5-high,muse-spark-1.3-high,con,-1.8,-1.6,-1.7000000000000002,-0.2666666666666668,-0.39981481481481485,-1.4333333333333333,-0.09999999999999998,0.19999999999999996,-1,0,0,0,1,0,0,0,1,0,0,,,56ec20b4ecf0d47d97f06868,624354f410504c35da3f668c,7.0,8.0,-1.0,0.0,-1.0,6.5,8.0,-1.5,0.666666666666667,-2.166666666666667,7.0,7.5,-0.5,0.666666666666667,-1.166666666666667,6.5,6.5,0.0,0.0,0.0,7.5,7.5,0.0,0.666666666666667,-0.666666666666667
prop_0018__claude-sonnet-5-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0018__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0018,Cities should impose congestion pricing in central districts even when drivers strongly oppose it.,3,claude-sonnet-5-high,muse-spark-1.3-high,pro,1.4,1.6,1.5,0.43333333333333335,0.46277777777777773,1.0666666666666667,-0.10000000000000009,0.20000000000000018,1,0,1,0,0,0,0,0,0,0,0,,,61660e02cfd855cb16c6f9da,09dce48312a1083823baf68b,8.0,7.0,1.0,0.33333333333333304,0.666666666666667,8.0,6.0,2.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,6.5,0.5,0.0,0.5,7.5,7.5,0.0,0.0,0.0
prop_0018__claude-sonnet-5-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0018__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0018,Cities should impose congestion pricing in central districts even when drivers strongly oppose it.,3,muse-spark-1.3-high,claude-sonnet-5-high,con,-1.5,-1.5,-1.5,-0.43333333333333335,-0.46277777777777773,-1.0666666666666667,0.0,0.0,-1,0,0,0,1,0,0,0,1,0,0,,,2d1e1c45fdaa68b18f280f87,b3d1f0b207f329af2c6dbe75,7.0,8.0,-1.0,-0.33333333333333304,-0.666666666666667,7.5,7.5,0.0,0.0,0.0,8.0,7.5,0.5,0.0,0.5,7.0,7.5,-0.5,0.0,-0.5,7.0,8.0,-1.0,0.0,-1.0
prop_0163__claude-sonnet-5-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0163__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0163,High-burden malaria countries should permit tightly regulated outdoor gene-drive mosquito trials rather than block them until long-term ecological certainty is impossible.,3,muse-spark-1.3-high,claude-sonnet-5-high,con,-1.5,1.8,0.15000000000000002,0.5333333333333333,0.5225925925925927,-0.3833333333333333,-1.65,3.3,0,1,0,1,0,1,0,0,0,1,1,,,16ed61129768f19595460293,0e46332929744fd4ea9d7f52,7.5,7.5,0.0,0.0,0.0,7.5,7.0,0.5,0.666666666666667,-0.16666666666666696,8.0,7.5,0.5,0.0,0.5,8.0,6.5,1.5,1.0,0.5,8.0,7.0,1.0,0.9999999999999991,8.881784197001252e-16
prop_0163__muse-spark-1.3-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0163__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0163,High-burden malaria countries should permit tightly regulated outdoor gene-drive mosquito trials rather than block them until long-term ecological certainty is impossible.,3,claude-sonnet-5-high,muse-spark-1.3-high,con,1.8,1.8,1.8,1.5,1.6118518518518519,0.30000000000000004,0.0,0.0,1,1,1,0,0,1,0,1,0,0,0,,,7ebddcc054751d076e8190db,73c1a630dff16aa9feb19151,8.0,7.0,1.0,0.666666666666667,0.33333333333333304,8.0,6.0,2.0,1.0000000000000009,0.9999999999999991,7.5,7.5,0.0,0.666666666666667,-0.666666666666667,7.5,7.0,0.5,0.666666666666667,-0.16666666666666696,8.0,7.5,0.5,0.3333333333333339,0.16666666666666607
prop_0163__muse-spark-1.3-high__claude-sonnet-5-high__s1__tpl_placement_active_20260813a,prop_0163__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0163,High-burden malaria countries should permit tightly regulated outdoor gene-drive mosquito trials rather than block them until long-term ecological certainty is impossible.,3,muse-spark-1.3-high,claude-sonnet-5-high,pro,-1.5,1.5,0.0,-1.5,-1.6118518518518519,1.5,-1.5,3.0,0,-1,0,1,0,0,1,0,0,1,1,0.0,0.0,9ae5014b7ff9b8ef75792303,e80a002d7a3a67f78b2cb793,7.5,7.0,0.5,-0.666666666666667,1.166666666666667,7.0,7.5,-0.5,-1.0000000000000009,0.5000000000000009,7.5,8.0,-0.5,-0.666666666666667,0.16666666666666696,6.5,7.0,-0.5,-0.666666666666667,0.16666666666666696,7.5,7.5,0.0,-0.3333333333333339,0.3333333333333339
prop_0163__claude-sonnet-5-high__muse-spark-1.3-high__s0__tpl_placement_active_20260813a,prop_0163__claude-sonnet-5-high__muse-spark-1.3-high__tpl_placement_active_20260813a,prop_0163,High-burden malaria countries should permit tightly regulated outdoor gene-drive mosquito trials rather than block them until long-term ecological certainty is impossible.,3,claude-sonnet-5-high,muse-spark-1.3-high,pro,1.3,-1.5,-0.09999999999999998,-0.5333333333333333,-0.5225925925925927,0.43333333333333335,1.4,2.8,0,-1,0,1,0,0,1,0,0,1,1,0.0,0.0,33172dd2c269a1e462bec009,a3c1d9fc26a024724bce3cdb,7.5,8.0,-0.5,0.0,-0.5,7.0,8.0,-1.0,-0.666666666666667,-0.33333333333333304,7.5,7.5,0.0,0.0,0.0,6.5,7.0,-0.5,-1.0,0.5,7.5,8.0,-0.5,-0.9999999999999991,0.4999999999999991
prop_0316__kimi-k3__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0316__claude-fable-5-1-high__kimi-k3__tpl_placement_active_20260813a,prop_0316,Users should have a right to know when a dating app uses AI to rank their profile or shape who gets shown to them.,3,claude-fable-5-1-high,kimi-k3,con,1.2,1.5,1.35,0.9,0.8594444444666666,0.45000000000000007,-0.15000000000000002,0.30000000000000004,1,1,1,0,0,1,0,1,0,0,0,,,ff03cb0a9fb1b07162d570d5,13076b85ff93b2c1848958fc,7.0,6.5,0.5,1.333333333333334,-0.8333333333333339,8.0,6.5,1.5,1.666666666666666,-0.16666666666666607,7.0,7.0,0.0,0.3333333333333339,-0.3333333333333339,7.0,6.0,1.0,1.666666666666667,-0.666666666666667,7.5,7.5,0.0,0.9999999999999991,-0.9999999999999991
prop_0316__claude-fable-5-1-high__kimi-k3__s0__tpl_placement_active_20260813a,prop_0316__claude-fable-5-1-high__kimi-k3__tpl_placement_active_20260813a,prop_0316,Users should have a right to know when a dating app uses AI to rank their profile or shape who gets shown to them.,3,claude-fable-5-1-high,kimi-k3,pro,1.2,1.3,1.25,1.3333333333333333,1.3033333333333335,-0.08333333333333326,-0.050000000000000044,0.10000000000000009,1,1,1,0,0,1,0,1,0,0,0,,,31e1cf4df632497a4b938bb5,9a3aba44d1f2fffd872bb354,8.0,7.0,1.0,0.9999999999999991,8.881784197001252e-16,8.0,7.5,0.5,0.9999999999999991,-0.4999999999999991,7.5,6.5,1.0,0.666666666666667,0.33333333333333304,7.0,7.5,-0.5,0.0,-0.5,8.0,8.0,0.0,0.0,0.0
prop_0316__claude-fable-5-1-high__kimi-k3__s0__tpl_placement_active_20260813a,prop_0316__claude-fable-5-1-high__kimi-k3__tpl_placement_active_20260813a,prop_0316,Users should have a right to know when a dating app uses AI to rank their profile or shape who gets shown to them.,3,kimi-k3,claude-fable-5-1-high,con,-1.5,-1.5,-1.5,-1.3333333333333333,-1.3033333333333335,-0.16666666666666674,0.0,0.0,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,cde7eb142fab12c9d6db9c5d,04afb7b936f3f1fdf4f062fa,7.5,8.0,-0.5,-0.9999999999999991,0.4999999999999991,7.0,8.5,-1.5,-0.9999999999999991,-0.5000000000000009,8.0,8.0,0.0,-0.666666666666667,0.666666666666667,8.0,7.5,0.5,0.0,0.5,8.0,8.5,-0.5,0.0,-0.5
prop_0316__kimi-k3__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0316__claude-fable-5-1-high__kimi-k3__tpl_placement_active_20260813a,prop_0316,Users should have a right to know when a dating app uses AI to rank their profile or shape who gets shown to them.,3,kimi-k3,claude-fable-5-1-high,pro,-2.0,-1.3,-1.65,-0.9,-0.8594444444666666,-0.7499999999999999,-0.35,0.7,-1,-1,0,0,1,0,1,1,1,0,0,1.0,1.0,d0bffd76bc67f26caefd4324,6fe72236ab702d7fbf39d1e2,7.0,8.0,-1.0,-1.333333333333334,0.3333333333333339,7.0,9.0,-2.0,-1.666666666666666,-0.3333333333333339,8.0,8.0,0.0,-0.3333333333333339,0.3333333333333339,7.0,8.0,-1.0,-1.666666666666667,0.666666666666667,8.0,8.5,-0.5,-0.9999999999999991,0.4999999999999991
prop_0391__claude-opus-5-high__claude-fable-5-1-high__s1__tpl_placement_active_20260813a,prop_0391__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0391,"Major multiplayer games should moderate harassment, hate, and targeted abuse more aggressively even when some players say stricter enforcement kills spontaneity and culture.",3,claude-opus-5-high,claude-fable-5-1-high,pro,1.0,1.1,1.05,0.3,0.24791666666666667,0.75,-0.050000000000000044,0.10000000000000009,1,0,1,0,0,0,0,0,0,0,0,,,b7fcf5a5e8b9b278f713a819,ad82864d5f370206c1c2edbf,8.0,7.0,1.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,7.0,7.0,0.0,0.33333333333333304,-0.33333333333333304,7.5,8.0,-0.5,-0.33333333333333304,-0.16666666666666696,9.0,8.0,1.0,1.0000000000000009,-8.881784197001252e-16
prop_0391__claude-fable-5-1-high__claude-opus-5-high__s0__tpl_placement_active_20260813a,prop_0391__claude-fable-5-1-high__claude-opus-5-high__tpl_placement_active_20260813a,prop_0391,"Major multiplayer games should moderate harassment, hate, and targeted abuse more aggressively even when some players say stricter enforcement kills spontaneity and culture.",3,claude-fable-5-1-high,claude-opus-5-high,pro,1.2,1.0,1.1,1.6000000000000003,1.6795370370333333,-0.5000000000000002,0.09999999999999998,0.19999999999999996,1,1,1,0,0,1,0,1,0,0,0,,,e2c265fb6a592a1c851d5215,c420d1a72e00f0707007d992,8.0,7.0,1.0,0.666666666666667,0.33333333333333304,7.5,7.0,0.5,1.666666666666667,-1.166666666666667,7.0,7.0,0.0,0.666666666666667,-0.666666666666667,7.0,7.0,0.0,0.33333333333333304,-0.33333333333333304,8.0,7.0,1.0,1.0000000000000009,-8.881784197001252e-16
